"","X.x","one","participant","three","_","tier_num","tier_name","tier_type","tier_xmin","tier_xmax","xmin","xmax","text","annotation_num","word","rate","gender","X.y","count","count_per_mil","log_freq","duration","length"
"1770",29274,"arf","01523","00332882049","TextGrid",1,"ORT-MAU","IntervalTier",0,9.472,4.516,4.986,"personas",13,"personas",9.50168918918919,"f",68044,11991,288.2451923,4.07889162,0.47,8
"1771",29399,"arf","01523","00403393499","TextGrid",1,"ORT-MAU","IntervalTier",0,5.546667,3.506,3.956,"jabón",11,"jabón",7.21153802815276,"f",53816,406,9.759615385,2.609594409,0.45,5
"1772",29420,"arf","01523","00451722764","TextGrid",1,"ORT-MAU","IntervalTier",0,4.693333,2.266,2.716,"entiendo",4,"entiendo",3.83522754511559,"f",36930,13794,331.5865385,4.139721705,0.45,8
"1773",29430,"arf","01523","00451722764","TextGrid",1,"ORT-MAU","IntervalTier",0,4.693333,2.716,3.056,"nada",5,"nada",3.83522754511559,"f",61990,87221,2096.658654,4.940626041,0.34,4
"1774",29442,"arf","01523","00451900903","TextGrid",1,"ORT-MAU","IntervalTier",0,6.314667,1.666,1.936,"Estoy",2,"estoy",6.96790503758947,"f",40057,108899,2617.764423,5.03702788,0.27,5
"1775",29567,"arf","01523","00464845494","TextGrid",1,"ORT-MAU","IntervalTier",0,5.802667,1.556,1.966,"Podrías",2,"podrías",9.30606564188502,"f",69403,9850,236.7788462,3.993480319,0.41,7
"1776",29692,"arf","01523","00479900990","TextGrid",1,"ORT-MAU","IntervalTier",0,5.12,3.386,3.906,"película",10,"película",8.0078125,"f",67005,6385,153.4855769,3.805228914,0.52,8
"1777",29996,"arf","01523","00547123970","TextGrid",1,"ORT-MAU","IntervalTier",0,4.608,1.616,2.056,"estación",6,"estación",7.8125,"f",39606,2352,56.53846154,3.371621927,0.44,8
"1778",30024,"arf","01523","00547123970","TextGrid",1,"ORT-MAU","IntervalTier",0,4.608,2.946,3.486,"cercana",11,"cercana",7.8125,"f",17118,378,9.086538462,2.57863921,0.54,7
"1779",30077,"arf","01523","00550058614","TextGrid",1,"ORT-MAU","IntervalTier",0,5.888,3.366,3.966,"pescados",7,"pescados",7.98233695652174,"f",68230,112,2.692307692,2.053078443,0.6,8
"1780",30264,"arf","01523","00556746781","TextGrid",1,"ORT-MAU","IntervalTier",0,4.949333,2.496,2.886,"casa",7,"casa",4.04094854801647,"f",16257,57337,1378.293269,4.75844254,0.39,4
"1781",30301,"arf","01523","00566859266","TextGrid",1,"ORT-MAU","IntervalTier",0,7.68,2.756,3.196,"programa",7,"programa",7.29166666666667,"f",71883,4974,119.5673077,3.696793085,0.44,8
"1782",30394,"arf","01523","00604853074","TextGrid",1,"ORT-MAU","IntervalTier",0,5.802667,3.216,3.786,"completa",8,"completa",8.27205834834224,"f",19910,1362,32.74038462,3.134495856,0.57,8
"1783",30437,"arf","01523","00619111658","TextGrid",1,"ORT-MAU","IntervalTier",0,6.570667,2.386,2.946,"buscando",3,"buscando",7.3051944345985,"f",14317,8174,196.4903846,3.912487761,0.56,8
"1784",30594,"arf","01523","00638254403","TextGrid",1,"ORT-MAU","IntervalTier",0,6.741333,1.336,1.596,"días",3,"días",9.34533274057223,"f",31027,22020,529.3269231,4.342837037,0.26,4
"1785",30852,"arf","01523","00676309295","TextGrid",1,"ORT-MAU","IntervalTier",0,5.888,2.946,3.336,"tiempos",6,"tiempos",5.94429347826087,"f",88575,2265,54.44711538,3.355259906,0.39,7
"1786",30868,"arf","01523","00676309295","TextGrid",1,"ORT-MAU","IntervalTier",0,5.888,3.546,3.886,"niñez",9,"niñez",5.94429347826087,"f",62651,292,7.019230769,2.46686762,0.34,5
"1787",31216,"arf","01523","00707611594","TextGrid",1,"ORT-MAU","IntervalTier",0,6.058667,3.656,4.006,"mayor",9,"mayor",5.94190108154153,"f",58890,7619,183.1490385,3.881954971,0.35,5
"1788",31358,"arf","01523","00733614898","TextGrid",1,"ORT-MAU","IntervalTier",0,4.181333,2.816,3.126,"casa",9,"casa",6.93558728759465,"f",16257,57337,1378.293269,4.75844254,0.31,4
"1789",31397,"arf","01523","00763991195","TextGrid",1,"ORT-MAU","IntervalTier",0,6.4,2.536,2.686,"para",6,"para",9.84375,"f",65603,271407,6524.206731,5.433622645,0.15,4
"1790",31487,"arf","01523","00764076163","TextGrid",1,"ORT-MAU","IntervalTier",0,9.130667,2.846,3.146,"todos",5,"todos",8.32359782697146,"f",89019,67948,1633.365385,4.83218307,0.3,5
"1791",31578,"arf","01523","00787459198","TextGrid",1,"ORT-MAU","IntervalTier",0,8.704,1.846,2.166,"equipos",3,"equipos",9.65073529411765,"f",37787,1309,31.46634615,3.117271296,0.32,7
"1792",31611,"arf","01523","00787459198","TextGrid",1,"ORT-MAU","IntervalTier",0,8.704,3.186,3.506,"mundial",8,"mundial",9.65073529411765,"f",61794,1438,34.56730769,3.158060794,0.32,7
"1793",31640,"arf","01523","00787459198","TextGrid",1,"ORT-MAU","IntervalTier",0,8.704,4.436,4.996,"México",13,"méxico",9.65073529411765,"f",59870,1669,40.12019231,3.222716471,0.56,6
"1794",31666,"arf","01523","00787459198","TextGrid",1,"ORT-MAU","IntervalTier",0,8.704,5.966,6.386,"Rica",17,"rica",9.65073529411765,"f",80611,1086,26.10576923,3.036229544,0.42,4
"1795",31712,"arf","01523","00790807650","TextGrid",1,"ORT-MAU","IntervalTier",0,5.034667,1.386,1.646,"comer",4,"comer",7.150423255401,"f",19416,8184,196.7307692,3.913018684,0.26,5
"1796",31869,"arf","01523","00832681171","TextGrid",1,"ORT-MAU","IntervalTier",0,5.290667,3.866,4.346,"Italia",10,"italia",7.18245922489546,"f",53776,704,16.92307692,2.848189117,0.48,6
"1797",32019,"arf","01523","00835607689","TextGrid",1,"ORT-MAU","IntervalTier",0,9.472,4.736,5.056,"usan",12,"usan",8.86824324324324,"f",91577,1168,28.07692308,3.067814511,0.32,4
"1798",32060,"arf","01523","00835607689","TextGrid",1,"ORT-MAU","IntervalTier",0,9.472,6.746,6.976,"para",19,"para",8.86824324324324,"f",65603,271407,6524.206731,5.433622645,0.23,4
"1799",32178,"arf","01523","00851917728","TextGrid",1,"ORT-MAU","IntervalTier",0,7.424,1.956,2.156,"para",4,"para",9.42887931034483,"f",65603,271407,6524.206731,5.433622645,0.2,4
"1800",32222,"arf","01523","00851917728","TextGrid",1,"ORT-MAU","IntervalTier",0,7.424,3.726,4.226,"examen",13,"examen",9.42887931034483,"f",40833,2153,51.75480769,3.333245699,0.5,6
"1801",32347,"arf","01523","00874061861","TextGrid",1,"ORT-MAU","IntervalTier",0,10.069333,5.266,5.971,"gimnasia",13,"gimnasia",8.54078418103761,"f",45732,317,7.620192308,2.50242712,0.705,8
"1802",32562,"arf","01523","00885488954","TextGrid",1,"ORT-MAU","IntervalTier",0,7.082667,4.566,4.956,"acepten",13,"acepten",9.17733390543421,"f",1150,111,2.668269231,2.049218023,0.390000000000001,7
"1803",32571,"arf","01523","00885488954","TextGrid",1,"ORT-MAU","IntervalTier",0,7.082667,4.956,5.466,"mascotas",14,"mascotas",9.17733390543421,"f",58587,368,8.846153846,2.567026366,0.51,8
"1804",32678,"arf","01523","00922827850","TextGrid",1,"ORT-MAU","IntervalTier",0,11.690667,6.866,7.086,"puede",19,"puede",8.12614027925011,"f",73052,52489,1261.754808,4.720076573,0.220000000000001,5
"1805",32698,"arf","01523","00922827850","TextGrid",1,"ORT-MAU","IntervalTier",0,11.690667,7.606,8.196,"película",22,"película",8.12614027925011,"f",67005,6385,153.4855769,3.805228914,0.59,8
"1806",32722,"arf","01523","00922827850","TextGrid",1,"ORT-MAU","IntervalTier",0,11.690667,8.736,9.256,"acento",26,"acento",8.12614027925011,"f",1080,542,13.02884615,2.73479983,0.52,6
"1807",32860,"arf","01523","00961085215","TextGrid",1,"ORT-MAU","IntervalTier",0,4.693333,2.166,2.546,"mejor",5,"mejor",9.80113705973985,"f",59153,48850,1174.278846,4.688873458,0.38,5
"1808",32870,"arf","01523","00961085215","TextGrid",1,"ORT-MAU","IntervalTier",0,4.693333,2.596,2.836,"llevar",7,"llevar",9.80113705973985,"f",56495,5597,134.5432692,3.748032894,0.24,6
"1809",32976,"arf","01523","01003789973","TextGrid",1,"ORT-MAU","IntervalTier",0,4.181333,2.466,2.686,"hacer",4,"hacer",5.7397963759404,"f",47083,76037,1827.8125,4.881030685,0.22,5
"1810",33114,"arf","01523","01027235285","TextGrid",1,"ORT-MAU","IntervalTier",0,4.437333,2.266,2.896,"cansado",4,"cansado",3.60576950163533,"f",15558,2144,51.53846154,3.331427297,0.63,7
"1811",33153,"arf","01523","01029935546","TextGrid",1,"ORT-MAU","IntervalTier",0,6.058667,3.226,3.566,"porque",5,"porque",6.27200669718273,"f",69756,70048,1683.846154,4.84540194,0.34,6
"1812",33228,"arf","01523","01057746435","TextGrid",1,"ORT-MAU","IntervalTier",0,5.461333,3.156,3.476,"escribe",9,"escribe",7.87353563681248,"f",38527,987,23.72596154,2.994756945,0.32,7
"1813",33328,"arf","01523","01062279890","TextGrid",1,"ORT-MAU","IntervalTier",0,6.4,4.056,4.516,"hacer",15,"hacer",9.53125,"f",47083,76037,1827.8125,4.881030685,0.46,5
"1814",33534,"arf","01523","01136303110","TextGrid",1,"ORT-MAU","IntervalTier",0,5.973333,1.646,1.916,"están",3,"están",5.52455387971841,"f",39747,51025,1226.5625,4.707791525,0.27,5
"1815",33746,"arf","01523","01184995042","TextGrid",1,"ORT-MAU","IntervalTier",0,6.826667,1.116,1.446,"Tenemos",2,"tenemos",8.05664023160936,"f",88112,46110,1108.413462,4.663804541,0.33,7
"1816",33793,"arf","01523","01184995042","TextGrid",1,"ORT-MAU","IntervalTier",0,6.826667,3.406,3.926,"autobús",9,"autobús",8.05664023160936,"f",11198,2848,68.46153846,3.454692449,0.52,7
"1817",33950,"arf","01523","01273340143","TextGrid",1,"ORT-MAU","IntervalTier",0,8.618667,2.336,2.656,"Podrías",2,"podrías",7.77382395676733,"f",69403,9850,236.7788462,3.993480319,0.32,7
"1818",33991,"arf","01523","01273340143","TextGrid",1,"ORT-MAU","IntervalTier",0,8.618667,4.046,4.406,"carrera",9,"carrera",7.77382395676733,"f",16188,3890,93.50961538,3.590061231,0.359999999999999,7
"1819",34059,"arf","01523","01285708357","TextGrid",1,"ORT-MAU","IntervalTier",0,5.717333,1.776,2.156,"cuántos",3,"cuántos",6.64645561138384,"f",24494,3690,88.70192308,3.567144045,0.38,7
"1820",34177,"arf","01523","01309451713","TextGrid",1,"ORT-MAU","IntervalTier",0,5.376,3.396,3.996,"música",9,"música",7.06845238095238,"f",61881,5829,140.1201923,3.765668555,0.6,6
"1821",34206,"arf","01523","01338901945","TextGrid",1,"ORT-MAU","IntervalTier",0,4.864,1.226,1.571,"Vamos",2,"vamos",8.01809210526316,"f",91991,107551,2585.360577,5.031618491,0.345,5
"1822",34279,"arf","01523","01344184059","TextGrid",1,"ORT-MAU","IntervalTier",0,4.608,2.151,2.396,"está",5,"está",6.07638888888889,"f",39521,263506,6334.278846,5.420792157,0.245,4
"1823",34384,"arf","01523","01371462663","TextGrid",1,"ORT-MAU","IntervalTier",0,7.338667,1.586,1.976,"Podrías",2,"podrías",9.94731059468974,"f",69403,9850,236.7788462,3.993480319,0.39,7
"1824",34420,"arf","01523","01371462663","TextGrid",1,"ORT-MAU","IntervalTier",0,7.338667,3.206,3.556,"algunas",9,"algunas",9.94731059468974,"f",4749,9039,217.2836538,3.95616843,0.35,7
"1825",34452,"arf","01523","01371462663","TextGrid",1,"ORT-MAU","IntervalTier",0,7.338667,4.516,5.036,"decirme",15,"decirme",9.94731059468974,"f",25713,4755,114.3028846,3.677241846,0.52,7
"1826",34713,"arf","01523","01443287401","TextGrid",1,"ORT-MAU","IntervalTier",0,11.690667,4.676,5.266,"Olimpo",13,"olimpo",8.297216916708,"f",64151,71,1.706730769,1.857332496,0.59,6
"1827",34727,"arf","01523","01443287401","TextGrid",1,"ORT-MAU","IntervalTier",0,11.690667,5.526,6.076,"cargaban",16,"cargaban",8.297216916708,"f",16017,13,0.3125,1.146128036,0.55,8
"1828",34746,"arf","01523","01443287401","TextGrid",1,"ORT-MAU","IntervalTier",0,11.690667,6.546,6.746,"desde",18,"desde",8.297216916708,"f",28434,27313,656.5625,4.436385305,0.2,5
"1829",34771,"arf","01523","01443287401","TextGrid",1,"ORT-MAU","IntervalTier",0,11.690667,7.546,7.916,"plaza",23,"plaza",8.297216916708,"f",69251,633,15.21634615,2.802089258,0.37,5
"1830",34800,"arf","01523","01450328316","TextGrid",1,"ORT-MAU","IntervalTier",0,6.4,1.606,2.296,"buscando",3,"buscando",7.5,"f",14317,8174,196.4903846,3.912487761,0.69,8
"1831",34932,"arf","01523","01475791346","TextGrid",1,"ORT-MAU","IntervalTier",0,6.4,1.456,1.726,"irme",3,"irme",9.0625,"f",53580,7440,178.8461538,3.871631305,0.27,4
"1832",34967,"arf","01523","01475791346","TextGrid",1,"ORT-MAU","IntervalTier",0,6.4,3.056,3.246,"pero",9,"pero",9.0625,"f",67883,223538,5373.509615,5.349353304,0.19,4
"1833",35003,"arf","01523","01475791346","TextGrid",1,"ORT-MAU","IntervalTier",0,6.4,4.496,4.936,"activo",16,"activo",9.0625,"f",1916,388,9.326923077,2.589949601,0.44,6
"1834",35021,"arf","01523","01510449452","TextGrid",1,"ORT-MAU","IntervalTier",0,6.144,2.396,2.996,"problema",3,"problema",6.51041666666667,"f",71595,22119,531.7067308,4.344785123,0.6,8
"1835",35071,"arf","01523","01510449452","TextGrid",1,"ORT-MAU","IntervalTier",0,6.144,4.416,4.896,"platos",13,"platos",6.51041666666667,"f",69241,765,18.38942308,2.88422877,0.48,6
"1836",35111,"arf","01523","01516862626","TextGrid",1,"ORT-MAU","IntervalTier",0,7.338667,3.066,3.606,"ideal",6,"ideal",8.8571943651347,"f",48717,731,17.57211538,2.864511081,0.54,5
"1837",35184,"arf","01523","01521477375","TextGrid",1,"ORT-MAU","IntervalTier",0,6.912,1.996,2.436,"gustaría",3,"gustaría",9.40393518518519,"f",46841,10368,249.2307692,4.015736874,0.44,8
"1838",35236,"arf","01523","01521477375","TextGrid",1,"ORT-MAU","IntervalTier",0,6.912,4.356,4.526,"para",11,"para",9.40393518518519,"f",65603,271407,6524.206731,5.433622645,0.17,4
"1839",35267,"arf","01523","01521477375","TextGrid",1,"ORT-MAU","IntervalTier",0,6.912,5.676,5.976,"club",16,"club",9.40393518518519,"f",18425,4003,96.22596154,3.602494069,0.3,4
"1840",35322,"arf","01523","01527372736","TextGrid",1,"ORT-MAU","IntervalTier",0,8.618667,2.136,2.656,"Usted",2,"usted",7.30971506382599,"f",91633,36614,880.1442308,4.563659038,0.52,5
"1841",35425,"arf","01523","01558488576","TextGrid",1,"ORT-MAU","IntervalTier",0,10.496,1.496,1.726,"Esta",2,"esta",9.24161585365854,"f",39520,91528,2200.192308,4.961558718,0.23,4
"1842",35461,"arf","01523","01558488576","TextGrid",1,"ORT-MAU","IntervalTier",0,10.496,3.176,3.496,"caso",7,"caso",9.24161585365854,"f",16357,12520,300.9615385,4.097639016,0.32,4
"1843",35467,"arf","01523","01558488576","TextGrid",1,"ORT-MAU","IntervalTier",0,10.496,3.496,3.976,"único",8,"único",9.24161585365854,"f",91405,11868,285.2884615,4.07441413,0.48,5
"1844",35542,"arf","01523","01558488576","TextGrid",1,"ORT-MAU","IntervalTier",0,10.496,7.676,7.886,"ambas",20,"ambas",9.24161585365854,"f",5575,1403,33.72596154,3.147367108,0.21,5
"1845",35629,"arf","01523","01616226353","TextGrid",1,"ORT-MAU","IntervalTier",0,5.888,2.866,3.196,"modelo",7,"modelo",8.15217391304348,"f",60515,1593,38.29326923,3.202488317,0.33,6
"1846",35674,"arf","01523","01681361602","TextGrid",1,"ORT-MAU","IntervalTier",0,5.546667,1.146,1.316,"Quiero",2,"quiero",10.0961532394139,"f",73716,82097,1973.485577,4.914332577,0.17,6
"1847",35730,"arf","01523","01681361602","TextGrid",1,"ORT-MAU","IntervalTier",0,5.546667,3.456,3.936,"rebanada",10,"rebanada",10.0961532394139,"f",74825,64,1.538461538,1.812913357,0.48,8
"1848",35744,"arf","01523","01681361602","TextGrid",1,"ORT-MAU","IntervalTier",0,5.546667,4.066,4.356,"pizza",12,"pizza",10.0961532394139,"f",68965,1554,37.35576923,3.191730393,0.29,5
"1849",35842,"arf","01523","01733487769","TextGrid",1,"ORT-MAU","IntervalTier",0,10.752,5.976,6.646,"gimnasia",18,"gimnasia",8.64955357142857,"f",45732,317,7.620192308,2.50242712,0.67,8
"1850",35911,"arf","01523","01742469365","TextGrid",1,"ORT-MAU","IntervalTier",0,6.229333,2.046,2.446,"saber",3,"saber",8.02654152539285,"f",81519,20853,501.2740385,4.319189369,0.4,5
"1851",36268,"arf","01523","01841206929","TextGrid",1,"ORT-MAU","IntervalTier",0,7.168,1.876,2.376,"examen",6,"examen",8.23102678571428,"f",40833,2153,51.75480769,3.333245699,0.5,6
"1852",36351,"arf","01523","01884267386","TextGrid",1,"ORT-MAU","IntervalTier",0,4.693333,1.466,1.956,"premios",4,"premios",5.11363672682079,"f",70606,432,10.38461538,2.636487896,0.49,7
"1853",36380,"arf","01523","01898417002","TextGrid",1,"ORT-MAU","IntervalTier",0,7.68,2.226,2.496,"Estoy",2,"estoy",5.859375,"f",40057,108899,2617.764423,5.03702788,0.27,5
"1854",36478,"arf","01523","01907324102","TextGrid",1,"ORT-MAU","IntervalTier",0,5.12,2.146,2.486,"coche",7,"coche",8.59375,"f",18549,4811,115.6490385,3.682325619,0.34,5
"1855",36576,"arf","01523","01919229051","TextGrid",1,"ORT-MAU","IntervalTier",0,7.68,4.056,4.256,"para",10,"para",6.51041666666667,"f",65603,271407,6524.206731,5.433622645,0.2,4
"1856",36610,"arf","01523","01924043338","TextGrid",1,"ORT-MAU","IntervalTier",0,5.717333,2.226,2.606,"envío",3,"envío",6.64645561138384,"f",37617,472,11.34615385,2.674861141,0.38,5
"1857",36730,"arf","01523","01932641642","TextGrid",1,"ORT-MAU","IntervalTier",0,4.096,2.166,2.576,"señor",6,"señor",6.34765625,"f",83366,41494,997.4519231,4.617995769,0.41,5
"1858",36862,"arf","01523","01997389512","TextGrid",1,"ORT-MAU","IntervalTier",0,7.68,1.706,2.201,"director",6,"director",10.8072916666667,"f",31509,3282,78.89423077,3.516270883,0.495,8
"1859",36886,"arf","01523","01997389512","TextGrid",1,"ORT-MAU","IntervalTier",0,7.68,2.716,3.186,"intenso",10,"intenso",10.8072916666667,"f",52270,405,9.735576923,2.608526034,0.47,7
"1860",36928,"arf","01523","01997389512","TextGrid",1,"ORT-MAU","IntervalTier",0,7.68,4.566,5.066,"procesos",18,"procesos",10.8072916666667,"f",71681,73,1.754807692,1.86923172,0.5,8
"1861",36956,"arf","01523","01997389512","TextGrid",1,"ORT-MAU","IntervalTier",0,7.68,5.806,6.236,"largos",22,"largos",10.8072916666667,"f",54930,403,9.6875,2.606381365,0.43,6
"1862",37033,"arf","01523","02019112092","TextGrid",1,"ORT-MAU","IntervalTier",0,6.058667,4.026,4.326,"amplio",13,"amplio",8.7477988144917,"f",5879,220,5.288461538,2.344392274,0.3,6
"1863",37064,"arf","01523","02043980503","TextGrid",1,"ORT-MAU","IntervalTier",0,5.205333,1.746,1.946,"hacer",4,"hacer",10.5660867421931,"f",47083,76037,1827.8125,4.881030685,0.2,5
"1864",37163,"arf","01523","02045484678","TextGrid",1,"ORT-MAU","IntervalTier",0,6.314667,2.096,2.566,"nómina",6,"nómina",8.55151981885981,"f",62779,104,2.5,2.021189299,0.47,6
"1865",37257,"arf","01523","02131562594","TextGrid",1,"ORT-MAU","IntervalTier",0,6.4,2.846,3.066,"donde",6,"donde",7.5,"f",32888,23547,566.0336538,4.371954027,0.22,5
"1866",37272,"arf","01523","02131562594","TextGrid",1,"ORT-MAU","IntervalTier",0,6.4,3.446,3.856,"comprar",8,"comprar",7.5,"f",20081,4694,112.8365385,3.671635597,0.41,7
"1867",37298,"arf","01523","02137765106","TextGrid",1,"ORT-MAU","IntervalTier",0,7.509333,2.346,2.671,"Ayer",2,"ayer",4.92720192326003,"f",11701,5216,125.3846154,3.717420837,0.325,4
"1868",37346,"arf","01523","02137765106","TextGrid",1,"ORT-MAU","IntervalTier",0,7.509333,5.046,5.476,"reunión",12,"reunión",4.92720192326003,"f",80161,4311,103.6298077,3.634678752,0.43,7
"1869",37368,"arf","01523","02138647868","TextGrid",1,"ORT-MAU","IntervalTier",0,4.864,1.606,2.076,"supo",4,"supo",5.34539473684211,"f",86814,1020,24.51923077,3.009025742,0.47,4
"1870",37389,"arf","01523","02138647868","TextGrid",1,"ORT-MAU","IntervalTier",0,4.864,2.716,3.286,"huellas",7,"huellas",5.34539473684211,"f",48409,2150,51.68269231,3.33264041,0.57,7
"1871",37427,"arf","02121","00016929649","TextGrid",1,"ORT-MAU","IntervalTier",0,5.717333,2.206,2.426,"porque",5,"porque",6.47154888476847,"f",69756,70048,1683.846154,4.84540194,0.22,6
"1872",37796,"arf","02121","00083643308","TextGrid",1,"ORT-MAU","IntervalTier",0,6.314667,2.346,2.806,"clásico",9,"clásico",6.01773616882727,"f",18228,696,16.73076923,2.843232778,0.46,7
"1873",37809,"arf","02121","00083643308","TextGrid",1,"ORT-MAU","IntervalTier",0,6.314667,2.886,3.256,"Juan",11,"juan",6.01773616882727,"f",54110,1118,26.875,3.048830087,0.37,4
"1874",38042,"arf","02121","00173479450","TextGrid",1,"ORT-MAU","IntervalTier",0,4.181333,2.326,2.796,"hoyos",9,"hoyos",5.7397963759404,"f",48371,194,4.663461538,2.290034611,0.47,5
"1875",38114,"arf","02121","00175561123","TextGrid",1,"ORT-MAU","IntervalTier",0,6.485333,3.086,3.376,"medios",12,"medios",11.7187506023207,"f",59088,1071,25.74519231,3.030194785,0.29,6
"1876",38188,"arf","02121","00176316702","TextGrid",1,"ORT-MAU","IntervalTier",0,6.314667,1.556,1.826,"cambia",5,"cambia",11.0853034688923,"f",15169,1883,45.26442308,3.275080898,0.27,6
"1877",38220,"arf","02121","00176316702","TextGrid",1,"ORT-MAU","IntervalTier",0,6.314667,2.706,3.076,"mandar",10,"mandar",11.0853034688923,"f",57688,669,16.08173077,2.826074803,0.37,6
"1878",38451,"arf","02121","00240208850","TextGrid",1,"ORT-MAU","IntervalTier",0,6.570667,1.236,1.646,"Cuántos",2,"cuántos",6.84861978243609,"f",24494,3690,88.70192308,3.567144045,0.41,7
"1879",38479,"arf","02121","00240208850","TextGrid",1,"ORT-MAU","IntervalTier",0,6.570667,2.236,2.566,"último",7,"último",6.84861978243609,"f",91334,7491,180.0721154,3.874597769,0.33,6
"1880",38487,"arf","02121","00240208850","TextGrid",1,"ORT-MAU","IntervalTier",0,6.570667,2.566,2.936,"campeón",8,"campeón",6.84861978243609,"f",15346,1112,26.73076923,3.046495164,0.37,7
"1881",38586,"arf","02121","00266292230","TextGrid",1,"ORT-MAU","IntervalTier",0,4.949333,1.916,2.226,"pozo",5,"pozo",8.89008680563623,"f",70137,682,16.39423077,2.834420704,0.31,4
